player_tag,player_name,war_id,race_date,clan_tag,fame,decks_used,previous_clan_rank,previous_clan_score,last_3_avg_clan_rank,last_3_avg_clan_score,clan_score_change,fame_per_deck,full_participation,participated,last_3_avg_fame,last_3_avg_decks,last_2_avg_decks,last_3_avg_efficiency,last_5_participation_rate,last_2_participation_rate,last_5_full_participation_rate,recent_active_wars,previous_war_fame,previous_war_decks,fame_trend,decks_change,last_3_fame_std,last_3_decks_std,previous_wars_count
#8LJG9V9P,BBB | Panini,135-4-20260907T093204.000Z,2026-09-07 09:32:04,#98RVLCUY,2950.0,16.0,1.0,5965.0,1.0,5945.0,20.0,184.375,1,1,1666.6666666666667,9.333333333333334,6.0,118.75,0.75,0.5,0.25,2.0,2100.0,12.0,2100.0,12.0,1497.7761292440648,8.32666399786453,4
#8LJJ880P2,djfe,134-3-20260803T095904.000Z,2026-08-03 09:59:04,#YRQJUCR0,0.0,0.0,4.0,4368.0,4.0,4378.0,-10.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
#8LJLVYCRR,Necromanto,135-3-20260831T093905.000Z,2026-08-31 09:39:05,#YG0890P,1200.0,12.0,4.0,4942.0,3.3333333333333335,4947.0,-5.0,100.0,0,1,2650.0,15.666666666666666,15.5,167.84722222222223,1.0,1.0,0.6666666666666666,3.0,1600.0,15.0,-1600.0,-1.0,909.6702699330126,0.5773502691896255,3
#8LJLVYCRR,Necromanto,135-4-20260907T093904.000Z,2026-09-07 09:39:04,#YG0890P,2700.0,16.0,4.0,4932.0,3.6666666666666665,4940.333333333333,-10.0,168.75,1,1,2000.0,14.333333333333334,13.5,135.55555555555557,1.0,1.0,0.5,3.0,1200.0,12.0,-400.0,-3.0,1058.3005244258363,2.081665999466133,4
#8LL9YQVJC,Shearer,134-3-20260803T095904.000Z,2026-08-03 09:59:04,#UCPCJY,0.0,0.0,3.0,4462.0,2.3333333333333335,4452.0,10.0,0.0,0,0,183.33333333333334,1.3333333333333333,0.0,45.833333333333336,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,317.54264805429415,2.3094010767585034,3
#8LLJ2982V,DsTryシBanshee,135-3-20260831T095208.000Z,2026-08-31 09:52:08,#8Y2G0ULP,2300.0,12.0,2.0,6670.0,2.0,6660.0,10.0,191.66666666666666,0,1,2166.6666666666665,12.333333333333334,12.5,175.2136752136752,1.0,1.0,0.0,3.0,1850.0,12.0,-650.0,-1.0,325.32035493238556,0.5773502691896258,3
#8LLJ2982V,DsTryシBanshee,135-4-20260907T095204.000Z,2026-09-07 09:52:04,#8Y2G0ULP,1550.0,12.0,2.0,6680.0,2.0,6670.0,10.0,129.16666666666666,0,1,2216.6666666666665,12.333333333333334,12.0,179.3803418803419,1.0,1.0,0.0,3.0,2300.0,12.0,450.0,0.0,332.9164059239696,0.5773502691896258,4
#8LLVRQQPU,GIOELE11,134-3-20260803T093004.000Z,2026-08-03 09:30:04,#QY2J0UJ,0.0,0.0,5.0,5049.0,4.333333333333333,5064.0,-20.0,0.0,0,0,2483.3333333333335,16.0,16.0,155.20833333333334,1.0,1.0,1.0,3.0,2700.0,16.0,500.0,0.0,256.5800719723442,0.0,3
#8LPJ2LR98,plucky sledge,134-3-20260803T095950.000Z,2026-08-03 09:59:50,#292G28YJ,0.0,0.0,3.0,5061.0,4.0,5074.333333333333,-10.0,0.0,0,0,1450.0,10.666666666666666,8.0,90.625,0.6666666666666666,0.5,0.6666666666666666,2.0,0.0,0.0,-2100.0,-16.0,1257.9745625409125,9.237604307034013,3
#8LPJ8YV,⚡SIMO⚡,134-3-20260803T093004.000Z,2026-08-03 09:30:04,#QY2J0UJ,0.0,0.0,5.0,5049.0,4.333333333333333,5064.0,-20.0,0.0,0,0,3000.0,16.0,16.0,187.5,1.0,1.0,1.0,3.0,3200.0,16.0,250.0,0.0,180.27756377319946,0.0,3
#8LQ0L09CY,K-Yeshua8888,135-4-20260907T094903.000Z,2026-09-07 09:49:03,#YY0YU92V,0.0,0.0,5.0,4998.0,4.666666666666667,5011.333333333333,-10.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
#8LUQQGCY8,L1nCore,135-3-20260831T095208.000Z,2026-08-31 09:52:08,#Q982YYRL,3200.0,16.0,4.0,5095.0,4.0,5105.0,-10.0,200.0,1,1,2750.0,16.0,16.0,171.875,1.0,1.0,1.0,3.0,2800.0,16.0,100.0,0.0,50.0,0.0,3
#8LUQQGCY8,L1nCore,135-4-20260907T095204.000Z,2026-09-07 09:52:04,#Q982YYRL,2200.0,16.0,4.0,5085.0,4.0,5095.0,-10.0,137.5,1,1,2900.0,16.0,16.0,181.25,1.0,1.0,1.0,3.0,3200.0,16.0,400.0,0.0,264.5751311064591,0.0,4
#8LV8R0CU,DenYo,134-3-20260803T093203.000Z,2026-08-03 09:32:03,#29LY00Y2,2700.0,16.0,2.0,4978.0,3.3333333333333335,4988.0,-5.0,168.75,1,1,2500.0,15.666666666666666,16.0,159.44444444444446,1.0,1.0,0.6666666666666666,3.0,2500.0,16.0,-200.0,0.0,200.0,0.5773502691896258,3
#8LVYLULR,VE2｜Farooq,135-3-20260831T093905.000Z,2026-08-31 09:39:05,#8Y9U9U2P,0.0,0.0,3.0,8779.0,2.3333333333333335,8767.333333333334,10.0,0.0,0,0,1950.0,10.666666666666666,8.0,121.875,0.6666666666666666,0.5,0.6666666666666666,2.0,0.0,0.0,-3000.0,-16.0,1690.4141504376967,9.237604307034013,3
#8LVYLULR,VE2｜Farooq,135-4-20260907T093904.000Z,2026-09-07 09:39:04,#8Y9U9U2P,2500.0,16.0,2.0,8774.0,2.3333333333333335,8774.0,-5.0,156.25,1,1,1000.0,5.333333333333333,0.0,62.5,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1732.0508075688772,9.237604307034013,4
#8LY0QJJ0,Vito1523,135-3-20260831T093905.000Z,2026-08-31 09:39:05,#YG0890P,1600.0,16.0,4.0,4942.0,3.3333333333333335,4947.0,-5.0,100.0,1,1,2650.0,16.0,16.0,165.625,1.0,1.0,1.0,3.0,1600.0,16.0,-1450.0,0.0,917.8779875342909,0.0,3
#8LY0QJJ0,Vito1523,135-4-20260907T093904.000Z,2026-09-07 09:39:04,#YG0890P,3100.0,16.0,4.0,4932.0,3.6666666666666665,4940.333333333333,-10.0,193.75,1,1,2083.3333333333335,16.0,16.0,130.20833333333334,1.0,1.0,1.0,3.0,1600.0,16.0,0.0,0.0,837.1578903249574,0.0,4
#8LY2R8LQ2,PtoW13,135-3-20260831T095208.000Z,2026-08-31 09:52:08,#QYJ2YQR8,2850.0,16.0,3.0,5189.0,3.0,5194.0,-5.0,178.125,1,1,2166.6666666666665,16.0,16.0,135.41666666666666,1.0,1.0,1.0,3.0,2350.0,16.0,450.0,0.0,236.29078131263046,0.0,3
#8LY2R8LQ2,PtoW13,135-4-20260907T095204.000Z,2026-09-07 09:52:04,#QYJ2YQR8,0.0,0.0,3.0,5184.0,3.0,5189.0,-5.0,0.0,0,0,2366.6666666666665,16.0,16.0,147.91666666666666,1.0,1.0,1.0,3.0,2850.0,16.0,500.0,0.0,475.2192476461085,0.0,4
#8LYJ8U92R,Navarro,134-3-20260803T095904.000Z,2026-08-03 09:59:04,#YV8JLPC2,2550.0,16.0,2.0,4802.0,1.3333333333333333,4782.0,20.0,159.375,1,1,2350.0,16.0,16.0,146.875,1.0,1.0,1.0,3.0,2000.0,16.0,-550.0,0.0,304.138126514911,0.0,3
#8LYJ8U92R,Navarro,135-0-20260810T093205.000Z,2026-08-10 09:32:05,#YV8JLPC2,2300.0,16.0,2.0,4812.0,1.6666666666666667,4798.666666666667,10.0,143.75,1,1,2366.6666666666665,16.0,16.0,147.91666666666666,1.0,1.0,1.0,3.0,2550.0,16.0,550.0,0.0,317.5426480542942,0.0,4
#8LYJ8U92R,Navarro,135-1-20260817T093205.000Z,2026-08-17 09:32:05,#YV8JLPC2,2250.0,16.0,2.0,4862.0,2.0,4825.333333333333,50.0,140.625,1,1,2283.3333333333335,16.0,16.0,142.70833333333334,1.0,1.0,1.0,3.0,2300.0,16.0,-250.0,0.0,275.3785273643051,0.0,5
#8LYJ8U92R,Navarro,135-2-20260824T093310.000Z,2026-08-24 09:33:10,#YV8JLPC2,2200.0,16.0,2.0,4872.0,2.0,4848.666666666667,10.0,137.5,1,1,2366.6666666666665,16.0,16.0,147.91666666666666,1.0,1.0,1.0,3.0,2250.0,16.0,-50.0,0.0,160.72751268321576,0.0,6
#8LYJ8U92R,Navarro,135-3-20260831T093206.000Z,2026-08-31 09:32:06,#YV8JLPC2,2950.0,16.0,2.0,4882.0,2.0,4872.0,10.0,184.375,1,1,2250.0,16.0,16.0,140.625,1.0,1.0,1.0,3.0,2200.0,16.0,-50.0,0.0,49.99999999999931,0.0,7
#8LYJ8U92R,Navarro,135-4-20260907T093204.000Z,2026-09-07 09:32:04,#YV8JLPC2,2500.0,16.0,2.0,4892.0,2.0,4882.0,10.0,156.25,1,1,2466.6666666666665,16.0,16.0,154.16666666666666,1.0,1.0,1.0,3.0,2950.0,16.0,750.0,0.0,419.3248541803041,0.0,8
#8LYJ8U92R,Navarro,136-0-20260914T095308.000Z,2026-09-14 09:53:08,#YV8JLPC2,2450.0,16.0,3.0,4902.0,2.3333333333333335,4892.0,10.0,153.125,1,1,2550.0,16.0,16.0,159.375,1.0,1.0,1.0,3.0,2500.0,16.0,-450.0,0.0,377.4917217635375,0.0,9
#8P0Q8UJC2,RK Legend10,135-3-20260831T095208.000Z,2026-08-31 09:52:08,#8Y2G0ULP,2450.0,16.0,2.0,6670.0,2.0,6660.0,10.0,153.125,1,1,2033.3333333333333,10.666666666666666,10.0,188.88888888888889,1.0,1.0,0.0,3.0,2400.0,12.0,1000.0,4.0,550.7570547286102,2.3094010767585034,3
#8P0Q8UJC2,RK Legend10,135-4-20260907T095204.000Z,2026-09-07 09:52:04,#8Y2G0ULP,3050.0,16.0,2.0,6680.0,2.0,6670.0,10.0,190.625,1,1,2083.3333333333335,12.0,14.0,176.04166666666666,1.0,1.0,0.25,3.0,2450.0,16.0,50.0,4.0,592.3118547972286,4.0,4
#8P2R0PRL,Hayden,134-3-20260803T094905.000Z,2026-08-03 09:49:05,#LUG9LVC0,0.0,0.0,3.0,5037.0,3.3333333333333335,5045.333333333333,-10.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
#8P2UG2LR9,Gabriel,134-3-20260803T093203.000Z,2026-08-03 09:32:03,#QVGQCR8R,2100.0,13.0,3.0,4808.0,3.6666666666666665,4819.666666666667,-15.0,161.53846153846155,0,1,2616.6666666666665,16.0,16.0,163.54166666666666,1.0,1.0,1.0,3.0,2500.0,16.0,-300.0,0.0,160.72751268321588,0.0,3
#8P2VQYGL,LemonHaze,135-3-20260831T093905.000Z,2026-08-31 09:39:05,#8Y9U9U2P,1950.0,14.0,3.0,8779.0,2.3333333333333335,8767.333333333334,10.0,139.28571428571428,0,1,850.0,5.333333333333333,0.0,53.125,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1472.2431864335456,9.237604307034013,3
#8P2VQYGL,LemonHaze,135-4-20260907T093904.000Z,2026-09-07 09:39:04,#8Y9U9U2P,0.0,0.0,2.0,8774.0,2.3333333333333335,8774.0,-5.0,0.0,0,0,650.0,4.666666666666667,7.0,46.42857142857142,0.5,0.5,0.25,1.0,1950.0,14.0,1950.0,14.0,1125.8330249197702,8.082903768654761,4
#8P8JJLCJU,Gaucher,134-3-20260803T094905.000Z,2026-08-03 09:49:05,#U0UR2L,2750.0,16.0,2.0,4905.0,2.0,4895.0,10.0,171.875,1,1,2466.6666666666665,16.0,16.0,154.16666666666666,1.0,1.0,1.0,3.0,2600.0,16.0,150.0,0.0,125.83057392117922,0.0,3
#8P8JJQVYC,Z LIX,135-3-20260831T093905.000Z,2026-08-31 09:39:05,#8Y9U9U2P,0.0,0.0,3.0,8779.0,2.3333333333333335,8767.333333333334,10.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
#8P8JJQVYC,Z LIX,135-4-20260907T093904.000Z,2026-09-07 09:39:04,#8Y9U9U2P,0.0,0.0,2.0,8774.0,2.3333333333333335,8774.0,-5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
#8P90V020,Whyte,135-3-20260831T094906.000Z,2026-08-31 09:49:06,#9VLJRY2J,1500.0,13.0,1.0,4966.0,3.0,5006.0,-55.0,115.38461538461539,0,1,2750.0,14.666666666666666,16.0,187.8472222222222,1.0,1.0,0.6666666666666666,3.0,3400.0,16.0,850.0,0.0,576.6281297335398,2.3094010767585034,3
#8P90V020,Whyte,135-4-20260907T094904.000Z,2026-09-07 09:49:04,#9VLJRY2J,2950.0,16.0,4.0,5001.0,3.0,4996.0,35.0,184.375,1,1,2483.3333333333335,15.0,14.5,162.4198717948718,1.0,1.0,0.5,3.0,1500.0,13.0,-1900.0,-3.0,951.752769017949,1.7320508075688779,4
#8P90V020,Whyte,136-0-20260914T095308.000Z,2026-09-14 09:53:08,#9VLJRY2J,2550.0,16.0,1.0,4991.0,2.0,4986.0,-10.0,159.375,1,1,2616.6666666666665,15.0,14.5,170.7532051282051,1.0,1.0,0.6,3.0,2950.0,16.0,1450.0,3.0,992.8914005737654,1.7320508075688779,5
#8P92G9Y8,Domi08,134-3-20260803T093203.000Z,2026-08-03 09:32:03,#L0JQL802,2550.0,16.0,5.0,4810.0,4.333333333333333,4823.333333333333,-15.0,159.375,1,1,2716.6666666666665,16.0,16.0,169.79166666666666,1.0,1.0,1.0,3.0,2850.0,16.0,400.0,0.0,230.94010767585036,0.0,3
#8P92Q2J0,FloydIsGod⚡️,134-3-20260803T093004.000Z,2026-08-03 09:30:04,#YQ989J9R,0.0,0.0,2.0,5710.0,1.6666666666666667,5696.666666666667,10.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
#8P92Q2J0,FloydIsGod⚡️,135-2-20260824T095205.000Z,2026-08-24 09:52:05,#Q982YYRL,0.0,0.0,4.0,5105.0,4.0,5110.0,-10.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
#8P92Q2J0,FloydIsGod⚡️,135-3-20260831T095208.000Z,2026-08-31 09:52:08,#Q982YYRL,0.0,0.0,4.0,5095.0,4.0,5105.0,-10.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
#8P92Q2J0,FloydIsGod⚡️,135-4-20260907T095204.000Z,2026-09-07 09:52:04,#Q982YYRL,0.0,0.0,4.0,5085.0,4.0,5095.0,-10.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
#8P9JVUYV,Boule2Demo,135-3-20260831T093206.000Z,2026-08-31 09:32:06,#QQJYRV,0.0,0.0,4.0,5078.0,4.0,5088.0,-10.0,0.0,0,0,550.0,4.0,0.0,45.833333333333336,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,952.6279441628825,6.928203230275509,3
#8P9JVUYV,Boule2Demo,135-4-20260907T093204.000Z,2026-09-07 09:32:04,#QQJYRV,0.0,0.0,3.0,5068.0,3.6666666666666665,5078.0,-10.0,0.0,0,0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
#8P9Y9LULU,Toto21,135-3-20260831T093206.000Z,2026-08-31 09:32:06,#QQJYRV,0.0,0.0,4.0,5078.0,4.0,5088.0,-10.0,0.0,0,0,2716.6666666666665,16.0,16.0,169.79166666666666,1.0,1.0,1.0,3.0,2450.0,16.0,-700.0,0.0,378.59388972001824,0.0,3
#8P9Y9LULU,Toto21,135-4-20260907T093204.000Z,2026-09-07 09:32:04,#QQJYRV,2150.0,16.0,3.0,5068.0,3.6666666666666665,5078.0,-10.0,134.375,1,1,1866.6666666666667,10.666666666666666,8.0,116.66666666666667,0.75,0.5,0.75,2.0,0.0,0.0,-2450.0,-16.0,1654.035469188413,9.237604307034013,4
#8PC9UVPC9,il gladiatore,134-3-20260803T093203.000Z,2026-08-03 09:32:03,#QQQLGRVQ,2900.0,16.0,4.0,4780.0,2.6666666666666665,4770.0,10.0,181.25,1,1,2533.3333333333335,15.333333333333334,15.0,162.5,1.0,1.0,0.6666666666666666,3.0,1400.0,14.0,-1700.0,-2.0,981.4954576223639,1.1547005383792517,3
#8PCVV20,sabigol,134-3-20260803T095904.000Z,2026-08-03 09:59:04,#YV8JLPC2,2450.0,16.0,2.0,4802.0,1.3333333333333333,4782.0,20.0,153.125,1,1,2633.3333333333335,16.0,16.0,164.58333333333334,1.0,1.0,1.0,3.0,2600.0,16.0,-100.0,0.0,57.73502691896261,0.0,3
#8PCVV20,sabigol,135-0-20260810T093205.000Z,2026-08-10 09:32:05,#YV8JLPC2,2650.0,16.0,2.0,4812.0,1.6666666666666667,4798.666666666667,10.0,165.625,1,1,2583.3333333333335,16.0,16.0,161.45833333333334,1.0,1.0,1.0,3.0,2450.0,16.0,-150.0,0.0,125.83057392117922,0.0,4
#8PCVV20,sabigol,135-1-20260817T093205.000Z,2026-08-17 09:32:05,#YV8JLPC2,2550.0,16.0,2.0,4862.0,2.0,4825.333333333333,50.0,159.375,1,1,2566.6666666666665,16.0,16.0,160.41666666666666,1.0,1.0,1.0,3.0,2650.0,16.0,200.0,0.0,104.08329997330681,0.0,5
#8PCVV20,sabigol,135-2-20260824T093310.000Z,2026-08-24 09:33:10,#YV8JLPC2,2950.0,16.0,2.0,4872.0,2.0,4848.666666666667,10.0,184.375,1,1,2550.0,16.0,16.0,159.375,1.0,1.0,1.0,3.0,2550.0,16.0,-100.0,0.0,100.00000000000017,0.0,6
#8PCVV20,sabigol,135-3-20260831T093206.000Z,2026-08-31 09:32:06,#YV8JLPC2,3000.0,16.0,2.0,4882.0,2.0,4872.0,10.0,187.5,1,1,2716.6666666666665,16.0,16.0,169.79166666666666,1.0,1.0,1.0,3.0,2950.0,16.0,400.0,0.0,208.16659994661342,0.0,7
#8PCVV20,sabigol,135-4-20260907T093204.000Z,2026-09-07 09:32:04,#YV8JLPC2,3000.0,16.0,2.0,4892.0,2.0,4882.0,10.0,187.5,1,1,2833.3333333333335,16.0,16.0,177.08333333333334,1.0,1.0,1.0,3.0,3000.0,16.0,50.0,0.0,246.64414311581245,0.0,8
#8PCVV20,sabigol,136-0-20260914T095308.000Z,2026-09-14 09:53:08,#YV8JLPC2,2400.0,16.0,3.0,4902.0,2.3333333333333335,4892.0,10.0,150.0,1,1,2983.3333333333335,16.0,16.0,186.45833333333334,1.0,1.0,1.0,3.0,3000.0,16.0,0.0,0.0,28.867513459481497,0.0,9
#8PCYJGQPG,VENUMEK,134-3-20260803T095904.000Z,2026-08-03 09:59:04,#UCPCJY,0.0,0.0,3.0,4462.0,2.3333333333333335,4452.0,10.0,0.0,0,0,2116.6666666666665,10.666666666666666,8.0,132.29166666666666,0.6666666666666666,0.5,0.6666666666666666,2.0,0.0,0.0,-3300.0,-16.0,1837.3440976946408,9.237604307034013,3
#8PG92CVR,Kaydon,134-3-20260803T094905.000Z,2026-08-03 09:49:05,#2LR92YQV,3200.0,16.0,1.0,5332.0,1.0,5312.0,20.0,200.0,1,1,300.0,1.3333333333333333,0.0,75.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,519.6152422706632,2.3094010767585034,3
#8PJ2CL0V0,Chrisstianjb,134-3-20260803T093004.000Z,2026-08-03 09:30:04,#9VLJRY2J,0.0,0.0,4.0,5031.0,4.333333333333333,5044.333333333333,-10.0,0.0,0,0,233.33333333333334,1.3333333333333333,0.0,58.333333333333336,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,404.14518843273805,2.3094010767585034,3
#8PJCYRLJR,graffraff,135-3-20260831T095208.000Z,2026-08-31 09:52:08,#RJ09V0J,2350.0,16.0,5.0,5059.0,5.0,5079.0,-20.0,146.875,1,1,2150.0,15.333333333333334,15.0,140.625,1.0,1.0,0.6666666666666666,3.0,2100.0,14.0,-200.0,-2.0,132.28756555322954,1.1547005383792517,3
#8PJCYRLJR,graffraff,135-4-20260907T095204.000Z,2026-09-07 09:52:04,#RJ09V0J,2250.0,16.0,5.0,5039.0,5.0,5059.0,-20.0,140.625,1,1,2250.0,15.333333333333334,15.0,146.875,1.0,1.0,0.75,3.0,2350.0,16.0,250.0,2.0,132.28756555322954,1.1547005383792517,4
#8PJLLLGGG,Flow,135-2-20260824T093310.000Z,2026-08-24 09:33:10,#98RVLCUY,0.0,0.0,1.0,5925.0,1.0,5915.0,20.0,0.0,0,0,1816.6666666666667,9.333333333333334,8.0,195.83333333333334,1.0,1.0,0.0,3.0,800.0,4.0,-1450.0,-8.0,883.6477427874376,4.618802153517007,3
#8PJLLLGGG,Flow,135-3-20260831T093206.000Z,2026-08-31 09:32:06,#98RVLCUY,2200.0,12.0,1.0,5945.0,1.0,5925.0,20.0,183.33333333333334,0,1,1016.6666666666666,5.333333333333333,2.0,129.16666666666666,0.75,0.5,0.0,2.0,0.0,0.0,-800.0,-4.0,1140.5408073950416,6.110100926607787,4
#8PJLLLGGG,Flow,135-3-20260831T094906.000Z,2026-08-31 09:49:06,#9VLJRY2J,0.0,0.0,1.0,4966.0,3.0,5006.0,-55.0,0.0,0,0,1000.0,5.333333333333333,6.0,127.77777777777779,0.8,0.5,0.0,2.0,2200.0,12.0,2200.0,12.0,1113.5528725660045,6.110100926607787,5
#8PJLLLGGG,Flow,135-4-20260907T093204.000Z,2026-09-07 09:32:04,#98RVLCUY,2600.0,16.0,1.0,5965.0,1.0,5945.0,20.0,162.5,1,1,733.3333333333334,4.0,6.0,61.111111111111114,0.6,0.5,0.0,1.0,0.0,0.0,-2200.0,-12.0,1270.1705922171768,6.92820323027551,6
#8PJLLLGGG,Flow,135-4-20260907T094904.000Z,2026-09-07 09:49:04,#9VLJRY2J,0.0,0.0,4.0,5001.0,3.0,4996.0,35.0,0.0,0,0,1600.0,9.333333333333334,8.0,115.27777777777779,0.6,0.5,0.2,2.0,2600.0,16.0,2600.0,16.0,1400.0,8.326663997864532,7
#8PL00ULQU,Vítek prasátko,134-3-20260803T095904.000Z,2026-08-03 09:59:04,#UCPCJY,1500.0,12.0,3.0,4462.0,2.3333333333333335,4452.0,10.0,125.0,0,1,1900.0,12.666666666666666,13.0,150.0,1.0,1.0,0.0,3.0,2100.0,14.0,200.0,2.0,200.0,1.1547005383792517,3
#8PL8Q8QJV,Itz ■ Yohan,134-3-20260803T094905.000Z,2026-08-03 09:49:05,#2LR92YQV,2800.0,16.0,1.0,5332.0,1.0,5312.0,20.0,175.0,1,1,2550.0,16.0,16.0,159.375,1.0,1.0,1.0,3.0,2950.0,16.0,450.0,0.0,377.4917217635375,0.0,3
#8PLJPRJ,⚜️Dark GB⚜️,134-3-20260803T093203.000Z,2026-08-03 09:32:03,#QVGQCR8R,0.0,0.0,3.0,4808.0,3.6666666666666665,4819.666666666667,-15.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
#8PLLY8PC,dede22,134-3-20260803T093203.000Z,2026-08-03 09:32:03,#QQQLGRVQ,2900.0,16.0,4.0,4780.0,2.6666666666666665,4770.0,10.0,181.25,1,1,1333.3333333333333,8.666666666666666,8.5,145.37037037037035,1.0,1.0,0.0,3.0,500.0,5.0,-1400.0,-7.0,737.1114795831993,3.511884584284246,3
#8PLR89UL9,Nicolas,135-3-20260831T094905.000Z,2026-08-31 09:49:05,#L02QGQ0,2750.0,16.0,5.0,4947.0,3.6666666666666665,4950.333333333333,-10.0,171.875,1,1,1483.3333333333333,10.666666666666666,10.0,154.51388888888889,1.0,1.0,0.3333333333333333,3.0,1950.0,16.0,1150.0,12.0,604.8415770541352,6.110100926607787,3
#8PLR89UL9,Nicolas,135-4-20260907T094903.000Z,2026-09-07 09:49:03,#L02QGQ0,2200.0,11.0,4.0,4927.0,4.333333333333333,4943.666666666667,-20.0,200.0,0,1,1833.3333333333333,12.0,16.0,164.58333333333334,1.0,1.0,0.5,3.0,2750.0,16.0,800.0,0.0,980.2210635021742,6.928203230275509,4
#8PLY8L0VP,Победилдо,134-3-20260803T093004.000Z,2026-08-03 09:30:04,#YQ989J9R,2800.0,16.0,2.0,5710.0,1.6666666666666667,5696.666666666667,10.0,175.0,1,1,3050.0,16.0,16.0,190.625,1.0,1.0,1.0,3.0,3000.0,16.0,0.0,0.0,86.60254037844386,0.0,3
#8PLYL98PJ,FUBUKI,134-3-20260803T093203.000Z,2026-08-03 09:32:03,#QVGQCR8R,3150.0,16.0,3.0,4808.0,3.6666666666666665,4819.666666666667,-15.0,196.875,1,1,3100.0,16.0,16.0,193.75,1.0,1.0,1.0,3.0,3100.0,16.0,-200.0,0.0,200.0,0.0,3
#8PP2LYLY,Alejandro,135-3-20260831T095208.000Z,2026-08-31 09:52:08,#RJ09V0J,2000.0,14.0,5.0,5059.0,5.0,5079.0,-20.0,142.85714285714286,0,1,1066.6666666666667,9.333333333333334,6.0,108.33333333333333,1.0,1.0,0.3333333333333333,3.0,800.0,8.0,400.0,4.0,832.6663997864531,6.110100926607787,3
#8PP2LYLY,Alejandro,135-4-20260907T095204.000Z,2026-09-07 09:52:04,#RJ09V0J,2850.0,16.0,5.0,5039.0,5.0,5059.0,-20.0,178.125,1,1,1066.6666666666667,8.666666666666666,11.0,114.28571428571429,1.0,1.0,0.25,3.0,2000.0,14.0,1200.0,6.0,832.6663997864531,5.033222956847166,4
#8PPC9L29P,k a t a k u r i,135-3-20260831T093206.000Z,2026-08-31 09:32:06,#98RVLCUY,0.0,0.0,1.0,5945.0,1.0,5925.0,20.0,0.0,0,0,650.0,4.0,6.0,54.166666666666664,0.3333333333333333,0.5,0.0,1.0,1950.0,12.0,1950.0,12.0,1125.8330249197702,6.928203230275509,3
#8PPC9L29P,k a t a k u r i,135-4-20260907T093204.000Z,2026-09-07 09:32:04,#98RVLCUY,2800.0,16.0,1.0,5965.0,1.0,5945.0,20.0,175.0,1,1,650.0,4.0,6.0,54.166666666666664,0.25,0.5,0.0,1.0,0.0,0.0,-1950.0,-12.0,1125.8330249197702,6.928203230275509,4
#8PPJUJGLV,mikele,135-3-20260831T093905.000Z,2026-08-31 09:39:05,#YG0890P,1600.0,16.0,4.0,4942.0,3.3333333333333335,4947.0,-5.0,100.0,1,1,2233.3333333333335,15.0,16.0,146.7948717948718,1.0,1.0,0.6666666666666666,3.0,1600.0,16.0,-2000.0,0.0,1184.6237095944575,1.7320508075688772,3
#8PPJUJGLV,mikele,135-4-20260907T093904.000Z,2026-09-07 09:39:04,#YG0890P,3500.0,16.0,4.0,4932.0,3.6666666666666665,4940.333333333333,-10.0,218.75,1,1,2266.6666666666665,16.0,16.0,141.66666666666666,1.0,1.0,0.75,3.0,1600.0,16.0,0.0,0.0,1154.7005383792516,0.0,4
#8PPJVVJG,danileff,135-4-20260907T093904.000Z,2026-09-07 09:39:04,#QUVCQ9,2500.0,16.0,3.0,4999.0,3.3333333333333335,4999.0,10.0,156.25,1,1,2100.0,16.0,16.0,131.25,1.0,1.0,1.0,3.0,1700.0,16.0,-1050.0,0.0,567.8908345800273,0.0,3
