player_tag,player_name,wars_observed,avg_fame,avg_decks,fame_std,decks_std,participation_rate,full_participation_rate,avg_efficiency,cluster,archetype_name
#RUJCRU9Q9,x ᴀ ᴍ ᴏ,9,1200.0,6.666666666666667,1284.2799539041323,7.211102550927978,0.5555555555555556,0.2222222222222222,102.19907407407408,0,Inconsistent Contributor
#RUQYC92L0,ADRIAN KJRB,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Low-Participation Player
#RV2Q08LP9,stdtv0,4,1300.0,8.0,1503.3296378372909,9.237604307034012,0.5,0.5,81.25,0,Inconsistent Contributor
#RY8J0CYCP,ismael,7,2414.285714285714,15.0,211.57009420498156,1.7320508075688776,1.0,0.7142857142857143,162.01923076923077,1,Reliable High Performer
#RYU002QGP,@vegazn.ff,7,2735.714285714286,16.0,291.13897843110044,0.0,1.0,1.0,170.98214285714286,1,Reliable High Performer
#U0P0PJJ2R,ケビン・アンドレ,7,2078.5714285714284,10.857142857142858,1290.6255404703122,6.4142698058981855,0.8571428571428571,0.42857142857142855,158.77976190476193,0,Inconsistent Contributor
#U2P8UGU2L,reidelas,6,1516.6666666666667,9.833333333333334,1195.68669251885,7.756717518813398,0.6666666666666666,0.3333333333333333,103.125,0,Inconsistent Contributor
#U2RJPPGY8,Nombre,3,1216.6666666666667,6.666666666666667,1469.9773240881416,8.32666399786453,0.6666666666666666,0.3333333333333333,126.04166666666667,0,Inconsistent Contributor
#U8L88PUJU,for nothing!,7,2607.1428571428573,13.285714285714286,569.6699127773991,1.889822365046136,1.0,0.2857142857142857,195.82188644688645,1,Reliable High Performer
#U8Q9CGYU,⚡Agustin⚡,7,2828.5714285714284,13.714285714285714,493.16760408028193,2.138089935299395,1.0,0.42857142857142855,206.1011904761905,1,Reliable High Performer
#U8U0JCUYJ,pocketflax,3,2200.0,10.666666666666666,1907.8784028338912,9.237604307034013,0.6666666666666666,0.6666666666666666,137.5,0,Inconsistent Contributor
#U92LRVR9U,tij0liN,7,2785.714285714286,16.0,271.8980901524897,0.0,1.0,1.0,174.10714285714286,1,Reliable High Performer
#U9Q2RY9G0,Schmacko,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Low-Participation Player
#U9R0LLVUY,messi G.O.A.T,6,966.6666666666666,4.666666666666667,1544.884030167529,7.339391437078872,0.3333333333333333,0.16666666666666666,68.40277777777777,0,Inconsistent Contributor
#UC9J89QRY,RUM SHIP,7,242.85714285714286,1.1428571428571428,415.76092031014997,1.9518001458970664,0.2857142857142857,0.0,60.714285714285715,2,Low-Participation Player
#UCP0RPG,Flo 5,4,2825.0,16.0,322.7486121839514,0.0,1.0,1.0,176.5625,1,Reliable High Performer
#UCPU02LC,CatchTheseHands,7,2392.8571428571427,16.0,357.5711717366808,0.0,1.0,1.0,149.55357142857142,1,Reliable High Performer
#UGRGUVL2U,Tom,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Low-Participation Player
#UJRV020U8,Labarewski,7,2642.8571428571427,15.714285714285714,280.5182279112646,0.7559289460184545,1.0,0.8571428571428571,167.85714285714286,1,Reliable High Performer
#UL2RGLCV8,Andre1990,4,1850.0,10.5,1369.3063937629154,7.187952884282608,0.75,0.25,131.17559523809524,0,Inconsistent Contributor
#UL9ULVLJR,if,7,1707.142857142857,10.428571428571429,1245.467974775135,7.5687326736854885,0.7142857142857143,0.5714285714285714,118.15476190476191,0,Inconsistent Contributor
#ULU0GVYL2,fernobarbaro,4,1050.0,7.0,1236.9316876852981,8.246211251235321,0.5,0.25,75.0,0,Inconsistent Contributor
#ULV0RPYJR,Always Lucky,7,571.4285714285714,4.571428571428571,543.7961803049794,4.27617987059879,0.5714285714285714,0.0,71.42857142857143,2,Low-Participation Player
#UPC8VUVY9,tito♦️,6,683.3333333333334,4.0,1059.087657687817,6.196773353931867,0.3333333333333333,0.0,56.944444444444436,0,Inconsistent Contributor
#UQ0R8VU2L,Asad,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Low-Participation Player
#UQG9J00G2,Rodrigotd2,7,2957.1428571428573,16.0,274.51255500822333,0.0,1.0,1.0,184.82142857142858,1,Reliable High Performer
#UQJVY8JPL,carnage❤️garran,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Low-Participation Player
#UQV8Y29PV,Muk | ⚡ Jack ⚡,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Low-Participation Player
#UR2CRQJG0,*Abdulla*�,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Low-Participation Player
#URRU9QC9U,NAME,9,977.7777777777778,4.444444444444445,1495.641816894822,6.765927710061479,0.3333333333333333,0.1111111111111111,73.14814814814815,0,Inconsistent Contributor
#URUGGPG88,ToxicRyan ||,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Low-Participation Player
#UU80J2QL,⚡☄️RickBone☠️⚡,4,2537.5,16.0,280.99525500145614,0.0,1.0,1.0,158.59375,1,Reliable High Performer
#UU80U8U90,Vinola_09,7,2721.4285714285716,16.0,310.72112745614686,0.0,1.0,1.0,170.08928571428572,1,Reliable High Performer
#UUVCRJYUC,EW,7,2457.1428571428573,14.0,538.0741673076393,2.5819888974716116,1.0,0.5714285714285714,174.91071428571428,1,Reliable High Performer
#UV28VJUG8,Hudson-Odoi 2JR,6,375.0,2.6666666666666665,606.4239441183041,4.131182235954578,0.3333333333333333,0.0,46.875,2,Low-Participation Player
#UVCGJYL22,DooGMaL HaHaHa,3,1933.3333333333333,10.666666666666666,1674.3157806499148,9.237604307034013,0.6666666666666666,0.6666666666666666,120.83333333333333,0,Inconsistent Contributor
#UYPQGPJRP,Ford Android,5,1020.0,5.6,1089.495295997188,6.6932802122726045,0.6,0.2,118.75,0,Inconsistent Contributor
#V02YCQ20G,おむ,7,1750.0,8.714285714285714,1478.738200854589,6.701101544131524,0.7142857142857143,0.2857142857142857,138.6904761904762,0,Inconsistent Contributor
#V28C029GL,GJ⚡️F3L!X2005⚡️,5,2570.0,14.4,288.5307609250701,2.1908902300206643,1.0,0.6,180.0,1,Reliable High Performer
#V2L2J9GLQ,アンちゃん,7,2092.8571428571427,10.285714285714286,1617.2065863262935,7.609517849690734,0.7142857142857143,0.5714285714285714,142.41071428571428,0,Inconsistent Contributor
#V2Y2GQCJL,LILKAMVERT,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Low-Participation Player
#V8UCG9UVQ,chickenuuget,7,2610.714285714286,15.428571428571429,442.4969733552665,1.5118578920369092,1.0,0.8571428571428571,169.3452380952381,1,Reliable High Performer
#V9LPU9GJY,mmmmmmmmaaaammm,5,2890.0,16.0,178.18529681205462,0.0,1.0,1.0,180.625,1,Reliable High Performer
#V9R9CG92J,BBB I Perti 2,7,285.7142857142857,1.7142857142857142,755.9289460184544,4.535573676110727,0.14285714285714285,0.0,23.809523809523807,2,Low-Participation Player
#V9V9YP2VC,caedye,3,2100.0,10.666666666666666,1824.8287590894658,9.237604307034013,0.6666666666666666,0.6666666666666666,131.25,0,Inconsistent Contributor
#VCGCPVYCC,KingMaster3000,5,2140.0,12.8,1342.2928145527712,7.155417527999327,0.8,0.8,133.75,0,Inconsistent Contributor
#VCJQJQ922,3JlaTuK,5,1470.0,7.2,1436.8368035375486,7.155417527999327,0.6,0.2,123.54166666666667,0,Inconsistent Contributor
#VCVLCQPQY,Insta:anxo0s,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Low-Participation Player
#VCYYP8UP,NinjaApple123,7,2028.5714285714287,12.857142857142858,422.1543387367773,2.267786838055363,1.0,0.2857142857142857,157.58928571428572,1,Reliable High Performer
#VG9JJQY8J,BBB✨Darkvortex✨,3,1800.0,13.333333333333334,576.6281297335398,4.618802153517007,1.0,0.6666666666666666,140.625,1,Reliable High Performer
#VGU09C8RP,オルゴ・デミーラ,7,678.5714285714286,3.7142857142857144,1120.2146903076,5.707138387268052,0.42857142857142855,0.0,68.45238095238095,0,Inconsistent Contributor
#VJC80YJC,Floki,5,1820.0,11.4,1188.2760622010358,6.618156843109719,0.8,0.4,127.5,0,Inconsistent Contributor
#VLPUU2P9P,☠AndersonT☠,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Low-Participation Player
#VLQJPVV80,江口丸,6,1333.3333333333333,9.333333333333334,1161.751551178937,7.8655366420014,0.6666666666666666,0.5,94.79166666666667,0,Inconsistent Contributor
#VLRUQU0QP,BOPE | ♨️Kveira,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Low-Participation Player
#VP0U80Q8L,rf9,6,791.6666666666666,4.666666666666667,1227.3616690554852,7.339391437078872,0.3333333333333333,0.16666666666666666,57.46527777777777,0,Inconsistent Contributor
#VP28VCLVU,Flame,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Low-Participation Player
#VP8LU9PGV,つばさちゃんぼんばー,8,1075.0,6.0,1487.5675254781354,8.28078671210825,0.375,0.375,67.1875,0,Inconsistent Contributor
#VP8PQ2Y89,Zack,7,2500.0,15.428571428571429,290.1149197588202,1.511857892036909,1.0,0.8571428571428571,162.20238095238096,1,Reliable High Performer
#VPQCLGQU,RUSVIN™ BR,7,3107.1428571428573,16.0,327.1449365706422,0.0,1.0,1.0,194.19642857142858,1,Reliable High Performer
#VQQLRRGRR,HumBleGuY,8,1812.5,9.0,1594.1298566929859,7.6345081233642205,0.625,0.375,124.47916666666667,0,Inconsistent Contributor
#VQV80VJCV,Ares⚡️,4,225.0,1.0,450.0,2.0,0.25,0.0,56.25,2,Low-Participation Player
#VR28YQP9Q,maite,4,1575.0,8.0,1818.6533479473212,9.237604307034012,0.5,0.5,98.4375,0,Inconsistent Contributor
#VRCUJ20G,Pac✨thfc,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Low-Participation Player
#VRG9QLRYY,cirito,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Low-Participation Player
#VRQ2P80LL,MWF｜Kenny❄️,4,137.5,1.0,275.0,2.0,0.25,0.0,34.375,2,Low-Participation Player
#VVV2LYQ,BBB ᗪIᑭᑭᗴᖇシ ᵗᵐ,5,1180.0,5.6,1625.4230218623088,7.797435475847171,0.4,0.2,85.0,0,Inconsistent Contributor
#VYCL90C0R,Timbosui,5,2510.0,12.8,1459.6232390586279,7.155417527999327,0.8,0.8,156.875,0,Inconsistent Contributor
#VYRCCPRLJ,Carnag3,3,300.0,1.3333333333333333,519.6152422706632,2.3094010767585034,0.3333333333333333,0.0,75.0,2,Low-Participation Player
#VYYQJVP9L,Hi,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Low-Participation Player
#Y0RCYVUQ2,Lil Josh,3,533.3333333333334,4.0,923.7604307034012,6.928203230275509,0.3333333333333333,0.0,44.44444444444445,0,Inconsistent Contributor
#Y0Y2J8CRU,CHRIS,7,2364.285714285714,14.857142857142858,295.4012605963366,1.9518001458970662,1.0,0.7142857142857143,160.5654761904762,1,Reliable High Performer
