live_race_id,player_tag,player_name,clan_tag,clan_name,current_fame,current_decks_used,decks_used_today,currently_member,previous_wars_count,last_3_avg_fame,last_3_avg_decks,last_2_avg_decks,last_3_avg_efficiency,last_5_participation_rate,last_5_full_participation_rate,previous_war_fame,previous_war_decks,fame_trend,last_3_fame_std,last_3_decks_std,previous_clan_score,last_3_avg_clan_score,cluster,archetype_name,model_eligible,prediction_tier,rotation_eligible,linear_predicted_fame,participation_probability,predicted_participation,predicted_active_decks,predicted_efficiency,hard_predicted_fame,expected_predicted_fame,final_predicted_fame,daily_participation_weight,capacity_adjusted_fame,expected_daily_fame,active_day_fame_potential,reliability_score,optimization_score,rotation_rank,recommended_status
Y9202P9U-20260914-section-1,#G0YVG9J9R,Pindakaas,#Y9202P9U,Galactic Kings,0,0,0,1,10.0,2366.6666666666665,12.333333333333334,10.5,190.2777777777778,0.8,0.2,1800.0,9.0,-100.0,896.2886439832502,3.511884584284246,9864,9790.666666666666,0.0,Inconsistent Contributor,True,ml_model,1,1495.0340938029265,0.8341140276766885,1.0,11.791797517297516,190.2777777777778,2243.717027596889,1871.5158468556083,1869.3755606999075,0.8580828892883736,1923.0934009806729,467.3438901749769,560.2877720168547,0.8341140276766885,467.3522313152536,31,START
Y9202P9U-20260914-section-1,#G0QQUGY,syen,#Y9202P9U,Galactic Kings,0,0,0,1,6.0,1783.3333333333333,10.666666666666666,14.0,151.38888888888889,1.0,0.2,2150.0,12.0,-650.0,1241.3030787576954,6.110100926607787,9864,9790.666666666666,0.0,Inconsistent Contributor,True,ml_model,1,1981.0679691004725,0.7764357160212646,1.0,10.76669434269434,151.38888888888889,1629.957893546782,1265.557524160508,1805.512931323627,0.7987471502019362,1857.3956333920044,451.37823283090677,581.3465603359037,0.7764357160212646,451.385997188067,32,START
Y9202P9U-20260914-section-1,#9002L2R9R,JSN✨,#Y9202P9U,Galactic Kings,0,0,0,1,7.0,2150.0,12.0,14.0,181.5972222222222,0.6,0.2,2150.0,12.0,-600.0,600.0,4.0,9864,9790.666666666666,0.0,Inconsistent Contributor,True,ml_model,1,1331.2935705101015,0.852920963104299,1.0,12.08145362045362,181.5972222222222,2193.9584178809873,1871.2731267898355,1762.6259941955443,0.8774302554216754,1813.2763095315763,440.6564985488861,516.6440005707781,0.852920963104299,440.6650277585171,33,START
Y9202P9U-20260914-section-1,#UJRR8QGUJ,The Iso Zo,#Y9202P9U,Galactic Kings,0,0,0,0,2.0,1750.0,8.0,8.0,109.375,0.5,0.5,0.0,0.0,-3500.0,2474.8737341529163,11.31370849898476,9864,9790.666666666666,,Not Enough History,False,limited_history,1,,0.5,,,,,,1750.0,0.514367856681686,1800.2874983859012,437.5,875.0,0.5,437.505,34,START
Y9202P9U-20260914-section-1,#J80LP2J0,ABRAMMP3 JR,#Y9202P9U,Galactic Kings,0,0,0,0,2.0,1725.0,10.0,10.0,168.75,1.0,0.0,2250.0,12.0,1050.0,742.4621202458749,2.8284271247461903,9864,9790.666666666666,,Not Enough History,False,limited_history,1,,1.0,,,,,,1725.0,1.0,1725.0,431.25,431.25,1.0,431.26,35,START
Y9202P9U-20260914-section-1,#9RY8GQJQU,『PHX』Marcel✨Nay,#Y9202P9U,Galactic Kings,0,0,0,0,6.0,1716.6666666666667,9.333333333333334,12.0,166.66666666666666,0.8,0.2,1350.0,8.0,-1950.0,1435.5602855099237,6.110100926607787,9864,9790.666666666666,0.0,Inconsistent Contributor,True,ml_model,1,1618.0288940626222,0.5396708739157069,1.0,10.451670579420576,166.66666666666666,1741.9450965700962,940.0770325791642,1679.9869953163593,0.5551787014591092,1728.2626200679629,419.9967488290898,778.2460924409469,0.5396708739157069,420.002145537829,36,START
Y9202P9U-20260914-section-1,#2J00R9YP,Pątbøy²¹,#Y9202P9U,Galactic Kings,0,0,0,1,,,,,,,,,,,,,9864,9790.666666666666,,Not Enough History,False,clan_baseline,1,,0.6630308943735641,,,,,,1630.932087423329,0.6820835601053431,1677.798084402652,407.73302185583225,614.9532779178579,0.6630308943735641,407.739652164776,37,START
Y9202P9U-20260914-section-1,#8PPP02LPP,I AM SOO COOL,#Y9202P9U,Galactic Kings,0,0,0,1,12.0,1650.0,8.0,12.0,137.5,0.6,0.0,2600.0,12.0,250.0,1434.398828778105,6.928203230275509,9864,9790.666666666666,0.0,Inconsistent Contributor,True,ml_model,1,1683.816035351091,0.7592067157784477,1.0,11.157685925185923,137.5,1534.1818147130648,1164.761136955325,1608.9989250320778,0.7810230623466042,1655.2346569437734,402.24973125801944,529.8289950525204,0.7592067157784477,402.2573233251772,38,START
Y9202P9U-20260914-section-1,#9RG0VPUVY,batan,#Y9202P9U,Galactic Kings,0,0,0,1,10.0,1633.3333333333333,8.0,12.0,137.5,0.8,0.2,1700.0,8.0,-1500.0,1601.0413278030435,8.0,9864,9790.666666666666,0.0,Inconsistent Contributor,True,ml_model,1,1879.6214042585432,0.5510017555233375,1.0,9.668334674584674,137.5,1329.396017755393,732.4995395689554,1604.508711006968,0.566835184032771,1650.615413415498,401.127177751742,727.996188271223,0.5510017555233375,401.13268776929726,39,START
Y9202P9U-20260914-section-1,#90PYC2P2,▁ ▂ ▃ ▄ ▅ ▆ █ Ⓓ,#Y9202P9U,Galactic Kings,0,0,0,1,10.0,1766.6666666666667,9.333333333333334,14.0,127.08333333333331,0.6,0.2,2400.0,12.0,-500.0,1550.268793897798,8.326663997864532,9864,9790.666666666666,0.0,Inconsistent Contributor,True,ml_model,1,1805.3784432305415,0.5821651792453142,1.0,10.99121165871165,127.08333333333331,1396.799814961272,813.1682146467507,1601.0891290959069,0.5988941109662437,1647.097567378818,400.2722822739767,687.5579243555359,0.5821651792453142,400.2781039257692,40,START
