live_race_id,player_tag,player_name,clan_tag,clan_name,current_fame,current_decks_used,decks_used_today,currently_member,previous_wars_count,last_3_avg_fame,last_3_avg_decks,last_2_avg_decks,last_3_avg_efficiency,last_5_participation_rate,last_5_full_participation_rate,previous_war_fame,previous_war_decks,fame_trend,last_3_fame_std,last_3_decks_std,previous_clan_score,last_3_avg_clan_score,cluster,archetype_name,model_eligible,prediction_tier
Y9202P9U-20260914-section-1,#JPGJP8PJ2,CMG MK,#YV8JLPC2,ILLUMINATI 2.0,0,0,0,1,7.0,2900.0,14.666666666666666,14.0,197.91666666666666,1.0,0.6,2400.0,12.0,-800.0,435.88989435406734,2.3094010767585034,4877,4890.333333333333,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#JPGLC99VU,BigRys,#Y9202P9U,Galactic Kings,0,0,0,1,10.0,2866.6666666666665,14.666666666666666,14.0,195.48611111111111,1.0,0.4,2350.0,12.0,-400.0,583.8093296045664,2.3094010767585034,9864,9790.666666666666,0.0,Reliable High Performer,True,ml_model
Y9202P9U-20260914-section-1,#JRLLP2JL,diddly,#LUG9LVC0,37XU,0,0,0,0,,,,,,,,,,,,,5037,4997.0,,Not Enough History,False,clan_baseline
Y9202P9U-20260914-section-1,#L0YGGLCJU,Buff Xbow,#9VLJRY2J,Gentleman Jack,0,0,0,1,6.0,616.6666666666666,5.0,7.5,41.11111111111111,0.4,0.0,1850.0,15.0,1850.0,1068.0979980008078,8.660254037844387,5091,5027.666666666667,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#L2C9Y0QY,Léo_Brito,#YV8JLPC2,ILLUMINATI 2.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4877,4890.333333333333,,Not Enough History,False,limited_history
Y9202P9U-20260914-section-1,#L2UQURQ0,Ikasa,#LUG9LVC0,37XU,0,0,0,1,8.0,3300.0,16.0,16.0,206.25,1.0,0.6,3300.0,16.0,-100.0,100.0,0.0,5037,4997.0,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#L2VQJ8QVP,Horsey,#Y9202P9U,Galactic Kings,0,0,0,0,5.0,666.6666666666666,4.0,0.0,55.55555555555555,0.6,0.2,0.0,0.0,0.0,1154.7005383792516,6.928203230275509,9864,9790.666666666666,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#L8JV2YRCL,yana,#J29J90P,isao,0,0,0,1,9.0,1916.6666666666667,10.666666666666666,16.0,119.79166666666667,0.6,0.4,2700.0,16.0,-350.0,1669.0815837859254,9.237604307034013,5098,5038.0,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#L8UVL8U,OCULT Samuel,#YV8JLPC2,ILLUMINATI 2.0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4877,4890.333333333333,,Not Enough History,False,limited_history
Y9202P9U-20260914-section-1,#L9RLLLU8P,たっくーま,#J29J90P,isao,0,0,0,0,10.0,1808.3333333333333,9.0,13.5,135.55555555555554,0.6,0.0,2725.0,15.0,25.0,1566.1124906383109,7.937253933193772,5098,5038.0,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#LC0RUGP90,@Wel_Clash,#YV8JLPC2,ILLUMINATI 2.0,0,0,0,1,10.0,2733.3333333333335,16.0,16.0,170.83333333333334,1.0,0.8,3050.0,16.0,200.0,388.3726732577014,0.0,4877,4890.333333333333,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#LGLYPYRG0,FORTUNA,#J29J90P,isao,0,0,0,1,10.0,1850.0,10.666666666666666,16.0,115.625,0.6,0.4,2550.0,16.0,-450.0,1617.8689687363435,9.237604307034013,5098,5038.0,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#LJYVCULJV,mentalpatient17,#LUG9LVC0,37XU,0,0,0,1,9.0,716.6666666666666,4.333333333333333,6.5,55.12820512820513,0.2,0.0,2150.0,13.0,2150.0,1241.3030787576954,7.505553499465136,5037,4997.0,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#LPGPGR88,P!N$3£,#9VLJRY2J,Gentleman Jack,0,0,0,0,8.0,1466.6666666666667,10.666666666666666,8.0,91.66666666666667,0.6,0.6,0.0,0.0,-2250.0,1271.1543310445563,9.237604307034013,5091,5027.666666666667,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#LQPR8QPRY,C*Pret067,#YV8JLPC2,ILLUMINATI 2.0,0,0,0,1,10.0,2683.3333333333335,16.0,16.0,167.70833333333334,1.0,1.0,2600.0,16.0,-200.0,104.08329997330664,0.0,4877,4890.333333333333,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#LQQC2VQLJ,Kescha53,#9VLJRY2J,Gentleman Jack,0,0,0,1,8.0,2116.6666666666665,13.333333333333334,14.0,156.94444444444443,1.0,0.4,2800.0,16.0,700.0,675.1543033509698,2.3094010767585034,5091,5027.666666666667,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#LVCU2PPLR,Pencakedude,#9VLJRY2J,Gentleman Jack,0,0,0,0,1.0,200.0,2.0,2.0,100.0,1.0,0.0,200.0,2.0,0.0,,,5091,5027.666666666667,,Not Enough History,False,limited_history
Y9202P9U-20260914-section-1,#LVLVC8QYC,✨️mariano☔️☃️,#Y9202P9U,Galactic Kings,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,9864,9790.666666666666,,Not Enough History,False,limited_history
Y9202P9U-20260914-section-1,#LYLLJG0Q9,やわうどん,#J29J90P,isao,0,0,0,0,1.0,950.0,8.0,8.0,118.75,1.0,0.0,950.0,8.0,0.0,,,5098,5038.0,,Not Enough History,False,limited_history
Y9202P9U-20260914-section-1,#P82L9GQL0,hog✨,#Y9202P9U,Galactic Kings,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9864,9790.666666666666,,Not Enough History,False,limited_history
Y9202P9U-20260914-section-1,#P8JUY99V,The Jonkler,#Y9202P9U,Galactic Kings,0,0,0,1,10.0,2983.3333333333335,14.666666666666666,14.0,200.69444444444446,1.0,0.6,2050.0,12.0,-1250.0,822.0908303425682,2.3094010767585034,9864,9790.666666666666,0.0,Reliable High Performer,True,ml_model
Y9202P9U-20260914-section-1,#P8RRQ2CR0,アラジン,#J29J90P,isao,0,0,0,1,10.0,1966.6666666666667,9.666666666666666,14.5,136.3782051282051,0.6,0.2,3100.0,16.0,300.0,1709.775813764288,8.504900548115382,5098,5038.0,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#P92L0U0QQ,legi#apfel,#9VLJRY2J,Gentleman Jack,0,0,0,1,8.0,1533.3333333333333,8.0,12.0,131.25,0.8,0.4,2900.0,16.0,1200.0,1457.166199626293,8.0,5091,5027.666666666667,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#P9YJLJQ8,Leon,#9VLJRY2J,Gentleman Jack,0,0,0,1,8.0,900.0,6.0,7.0,105.95238095238096,0.6,0.2,2000.0,14.0,2000.0,1014.889156509222,7.211102550927978,5091,5027.666666666667,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#PCCJL82JQ,KM | Ch!ll3r,#9VLJRY2J,Gentleman Jack,0,0,0,1,8.0,1533.3333333333333,9.333333333333334,14.0,111.80555555555554,0.8,0.4,2300.0,16.0,0.0,1327.9056191361394,8.326663997864532,5091,5027.666666666667,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#PCJYGUYU,♠️Cam♦️,#Y9202P9U,Galactic Kings,0,0,0,1,6.0,550.0,3.0,4.5,61.111111111111114,0.2,0.0,1650.0,9.0,1650.0,952.6279441628825,5.196152422706632,9864,9790.666666666666,2.0,Low-Participation Player,True,ml_model
Y9202P9U-20260914-section-1,#PGPCJCY2,LandShark,#Y9202P9U,Galactic Kings,0,0,0,1,10.0,2333.3333333333335,12.666666666666666,12.0,183.63095238095238,1.0,0.2,1400.0,8.0,-1300.0,814.4527815247077,4.163331998932265,9864,9790.666666666666,0.0,Reliable High Performer,True,ml_model
Y9202P9U-20260914-section-1,#PGYLC8GQP,Zeski,#YV8JLPC2,ILLUMINATI 2.0,0,0,0,1,10.0,2850.0,15.666666666666666,16.0,181.875,1.0,0.6,2950.0,16.0,50.0,132.28756555322954,0.5773502691896257,4877,4890.333333333333,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#PJ0Y2QL0C,BBB I Zz._.zZ,#9VLJRY2J,Gentleman Jack,0,0,0,1,10.0,700.0,4.0,4.0,175.0,0.8,0.0,800.0,4.0,-100.0,264.5751311064591,0.0,5091,5027.666666666667,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#PJL8RYPVY,FNO Davis,#LUG9LVC0,37XU,0,0,0,1,9.0,2733.3333333333335,14.666666666666666,14.0,188.19444444444446,1.0,0.6,2500.0,12.0,-350.0,202.07259421636903,2.3094010767585034,5037,4997.0,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#PL222J22P,MrGJC✨,#LUG9LVC0,37XU,0,0,0,1,10.0,2366.6666666666665,11.0,14.5,217.14743589743588,0.8,0.2,3500.0,16.0,800.0,1331.6656236958784,6.244997998398398,5037,4997.0,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#PL9J8G9QV,BBB I NCLS,#9VLJRY2J,Gentleman Jack,0,0,0,1,7.0,2166.6666666666665,13.333333333333334,14.0,157.63888888888889,1.0,0.2,2000.0,12.0,-1300.0,1059.8742063723096,2.3094010767585034,5091,5027.666666666667,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#PLP2RYYP8,Glitch,#LUG9LVC0,37XU,0,0,0,1,9.0,1866.6666666666667,9.333333333333334,12.0,193.75,1.0,0.2,3500.0,16.0,2200.0,1436.4307617610164,6.110100926607786,5037,4997.0,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#PLPYQ092R,オルゴ・デミーラ,#J29J90P,isao,0,0,0,1,10.0,2166.6666666666665,10.666666666666666,16.0,135.41666666666666,0.6,0.4,3300.0,16.0,100.0,1877.054430040145,9.237604307034013,5098,5038.0,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#PLRQCCV9L,☆♤♧,#LUG9LVC0,37XU,0,0,0,0,4.0,450.0,3.6666666666666665,0.5,75.0,0.75,0.0,0.0,0.0,-100.0,694.6221994724903,5.507570547286102,5037,4997.0,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#PLV0Q2LV,anshu0603,#J29J90P,isao,0,0,0,1,10.0,2166.6666666666665,10.666666666666666,16.0,135.41666666666666,0.6,0.4,3000.0,16.0,-500.0,1892.9694486000913,9.237604307034013,5098,5038.0,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#PP9CUCVL,lego,#LUG9LVC0,37XU,0,0,0,1,10.0,3066.6666666666665,16.0,16.0,191.66666666666666,1.0,0.8,2850.0,16.0,-200.0,225.46248764114472,0.0,5037,4997.0,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#PPJUUQ0LU,SEGA,#LUG9LVC0,37XU,0,0,0,0,1.0,75.0,1.0,1.0,75.0,1.0,0.0,75.0,1.0,0.0,,,5037,4997.0,,Not Enough History,False,limited_history
Y9202P9U-20260914-section-1,#PPLJYPL8Q,Luiz CR☄️,#Y9202P9U,Galactic Kings,0,0,0,1,2.0,50.0,0.5,0.5,50.0,0.5,0.0,0.0,0.0,-100.0,70.71067811865476,0.7071067811865476,9864,9790.666666666666,,Not Enough History,False,limited_history
Y9202P9U-20260914-section-1,#PQ8Q2PYY,Catsh*t,#LUG9LVC0,37XU,0,0,0,1,10.0,2850.0,16.0,16.0,178.125,1.0,0.8,2400.0,16.0,-700.0,390.51248379533274,0.0,5037,4997.0,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#PQC28RU8Q,Connor,#LUG9LVC0,37XU,0,0,0,1,10.0,2816.6666666666665,16.0,16.0,176.04166666666666,1.0,0.8,2700.0,16.0,-50.0,160.7275126832159,0.0,5037,4997.0,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#PQJ8U82LG,TOAST,#LUG9LVC0,37XU,0,0,0,1,10.0,3066.6666666666665,16.0,16.0,191.66666666666666,1.0,1.0,2800.0,16.0,-300.0,251.66114784235833,0.0,5037,4997.0,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#PQLJ08Y82,fast af boi,#LUG9LVC0,37XU,0,0,0,0,,,,,,,,,,,,,5037,4997.0,,Not Enough History,False,clan_baseline
Y9202P9U-20260914-section-1,#PRPJVQV0G,♧☆》Hercules《☆♧,#9VLJRY2J,Gentleman Jack,0,0,0,1,8.0,1450.0,8.0,12.0,120.83333333333333,0.8,0.0,2000.0,12.0,-350.0,1267.8722333105966,6.928203230275509,5091,5027.666666666667,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#PVJ80LQU,ProB,#Y9202P9U,Galactic Kings,0,0,0,1,10.0,2600.0,14.666666666666666,14.0,175.3472222222222,1.0,0.4,1850.0,12.0,-1550.0,776.2087348130012,2.3094010767585034,9864,9790.666666666666,0.0,Reliable High Performer,True,ml_model
Y9202P9U-20260914-section-1,#PY9VVC9RQ,NICNOCISMAEL,#LUG9LVC0,37XU,0,0,0,1,10.0,2666.6666666666665,16.0,16.0,166.66666666666666,1.0,0.8,2450.0,16.0,-450.0,225.46248764114472,0.0,5037,4997.0,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#Q0GVLRRU,Cobrito❤️Moni,#Y9202P9U,Galactic Kings,0,0,0,1,10.0,2783.3333333333335,14.666666666666666,14.0,190.625,1.0,0.4,2400.0,12.0,-650.0,340.3429642777023,2.3094010767585034,9864,9790.666666666666,0.0,Reliable High Performer,True,ml_model
Y9202P9U-20260914-section-1,#Q0JQUY8U0,|dustin|,#9VLJRY2J,Gentleman Jack,0,0,0,1,3.0,1933.3333333333333,10.666666666666666,16.0,120.83333333333333,0.6666666666666666,0.6666666666666666,2750.0,16.0,-300.0,1681.0215148335649,9.237604307034013,5091,5027.666666666667,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#Q0UQJ98Y,xM4rcxShadowx,#9VLJRY2J,Gentleman Jack,0,0,0,1,8.0,2416.6666666666665,16.0,16.0,151.04166666666666,1.0,1.0,2050.0,16.0,-950.0,510.7184482014854,0.0,5091,5027.666666666667,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#Q0Y9VUQG9,Jenner8,#Y9202P9U,Galactic Kings,0,0,0,1,10.0,2450.0,16.0,16.0,153.125,1.0,0.8,2200.0,16.0,-50.0,390.51248379533274,0.0,9864,9790.666666666666,0.0,Reliable High Performer,True,ml_model
Y9202P9U-20260914-section-1,#Q9JURC8RG,reaperwarrior,#Y9202P9U,Galactic Kings,0,0,0,1,12.0,2666.6666666666665,13.333333333333334,12.0,200.0,1.0,0.2,2450.0,12.0,100.0,464.5786621588785,2.3094010767585034,9864,9790.666666666666,1.0,Inconsistent Contributor,True,ml_model
Y9202P9U-20260914-section-1,#QJ9C800UU,Lourd Game,#YV8JLPC2,ILLUMINATI 2.0,0,0,0,1,10.0,2816.6666666666665,16.0,16.0,176.04166666666666,1.0,1.0,2800.0,16.0,-200.0,175.5942292142123,0.0,4877,4890.333333333333,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#QJP88JCJ0,Bryan,#LUG9LVC0,37XU,0,0,0,1,10.0,2566.6666666666665,14.666666666666666,16.0,176.38888888888889,1.0,0.6,2750.0,16.0,100.0,236.29078131263043,2.3094010767585034,5037,4997.0,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#QJPGQPU,Storm,#Y9202P9U,Galactic Kings,0,0,0,1,10.0,2916.6666666666665,16.0,16.0,182.29166666666666,1.0,1.0,2150.0,16.0,-1050.0,671.4412359494562,0.0,9864,9790.666666666666,0.0,Reliable High Performer,True,ml_model
Y9202P9U-20260914-section-1,#QJQG0GYUL,<c9> Hundy,#9VLJRY2J,Gentleman Jack,0,0,0,1,10.0,2083.3333333333335,10.666666666666666,16.0,130.20833333333334,0.6,0.4,3050.0,16.0,-150.0,1805.777764104247,9.237604307034013,5091,5027.666666666667,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#QP80Y20C8,aiko,#J29J90P,isao,0,0,0,1,10.0,2183.3333333333335,10.666666666666666,16.0,136.45833333333334,0.6,0.4,3050.0,16.0,-450.0,1904.1621079449442,9.237604307034013,5098,5038.0,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#QR09J88L9,ÖzilBaby,#J29J90P,isao,0,0,0,1,10.0,1833.3333333333333,10.666666666666666,16.0,114.58333333333333,0.4,0.4,2600.0,16.0,-300.0,1594.7831618540915,9.237604307034013,5098,5038.0,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#QRG9PGP2,ANGELS ROYALE,#YV8JLPC2,ILLUMINATI 2.0,0,0,0,1,10.0,2850.0,16.0,16.0,178.125,1.0,1.0,2800.0,16.0,150.0,229.128784747792,0.0,4877,4890.333333333333,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#QV9YQ2JL,Boozer✨️,#Y9202P9U,Galactic Kings,0,0,0,0,10.0,1616.6666666666667,8.0,6.0,134.72222222222223,0.8,0.0,2350.0,12.0,2350.0,1402.0817855365403,6.928203230275509,9864,9790.666666666666,1.0,Inconsistent Contributor,True,ml_model
Y9202P9U-20260914-section-1,#QV9YY2Q88,Hukashura,#YV8JLPC2,ILLUMINATI 2.0,0,0,0,1,10.0,2700.0,16.0,16.0,168.75,1.0,1.0,3100.0,16.0,300.0,458.257569495584,0.0,4877,4890.333333333333,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#QYYRGJ0Q,ömer!,#9VLJRY2J,Gentleman Jack,0,0,0,1,7.0,2183.3333333333335,10.666666666666666,16.0,136.45833333333334,0.8,0.6,3300.0,16.0,50.0,1890.9873963972718,9.237604307034013,5091,5027.666666666667,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#R0LL0LV0G,破壊神コッシー,#J29J90P,isao,0,0,0,1,10.0,1950.0,10.666666666666666,16.0,121.875,0.6,0.4,2700.0,16.0,-450.0,1703.672503740082,9.237604307034013,5098,5038.0,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#R8JUGR2GP,りりと,#J29J90P,isao,0,0,0,1,9.0,1866.6666666666667,10.666666666666666,16.0,116.66666666666667,0.6,0.4,2750.0,16.0,-100.0,1617.353805861084,9.237604307034013,5098,5038.0,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#R8V2YVG8G,TOMMY,#LUG9LVC0,37XU,0,0,0,1,2.0,2850.0,16.0,16.0,178.125,1.0,1.0,2500.0,16.0,-700.0,494.9747468305833,0.0,5037,4997.0,,Not Enough History,False,limited_history
Y9202P9U-20260914-section-1,#R900QRJ0J,もも,#J29J90P,isao,0,0,0,1,10.0,1783.3333333333333,9.333333333333334,14.0,124.30555555555554,0.6,0.2,1850.0,12.0,-1650.0,1750.95212194204,8.326663997864532,5098,5038.0,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#RC2C8L2R8,Niclas,#9VLJRY2J,Gentleman Jack,0,0,0,1,7.0,2600.0,16.0,16.0,162.5,1.0,1.0,2900.0,16.0,-400.0,888.8194417315589,0.0,5091,5027.666666666667,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#RGGYUGG8R,弱者,#J29J90P,isao,0,0,0,1,10.0,1833.3333333333333,10.666666666666666,16.0,114.58333333333333,0.6,0.4,2500.0,16.0,-500.0,1607.2751268321592,9.237604307034013,5098,5038.0,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#RGPUQVQGJ,hans❤️bait,#9VLJRY2J,Gentleman Jack,0,0,2,1,8.0,2200.0,10.666666666666666,16.0,137.5,0.6,0.6,3400.0,16.0,200.0,1907.8784028338912,9.237604307034013,5091,5027.666666666667,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#RGUP8P2VG,PPAPくん,#J29J90P,isao,0,0,0,1,10.0,2083.3333333333335,10.666666666666666,16.0,130.20833333333334,0.6,0.4,2950.0,16.0,-350.0,1812.6867719860852,9.237604307034013,5098,5038.0,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#RL0QU2P2,⚡️ILM丨OLIVEIRA”,#YV8JLPC2,ILLUMINATI 2.0,0,0,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4877,4890.333333333333,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#RLC920VU0,ℵΛMƎ,#Y9202P9U,Galactic Kings,0,0,0,0,3.0,1333.3333333333333,6.666666666666667,2.0,108.33333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,-400.0,1973.1531449264992,8.32666399786453,9864,9790.666666666666,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#RP0CGY,drum 9,#LUG9LVC0,37XU,0,0,0,1,6.0,2700.0,16.0,16.0,168.75,1.0,1.0,2600.0,16.0,50.0,217.94494717703367,0.0,5037,4997.0,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#RP8P82GPP,勇者翔のちん,#J29J90P,isao,0,0,0,1,10.0,1750.0,10.666666666666666,16.0,109.375,0.6,0.4,1950.0,16.0,-1350.0,1659.0660023037058,9.237604307034013,5098,5038.0,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#RUJ9808Y,Hobertin,#YV8JLPC2,ILLUMINATI 2.0,0,0,0,1,10.0,2650.0,16.0,16.0,165.625,1.0,1.0,2150.0,16.0,-800.0,435.88989435406734,0.0,4877,4890.333333333333,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#RUU90U8LU,MD $,#YV8JLPC2,ILLUMINATI 2.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4877,4890.333333333333,,Not Enough History,False,limited_history
Y9202P9U-20260914-section-1,#RV9VCRU9J,Lealzin4:20,#YV8JLPC2,ILLUMINATI 2.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4877,4890.333333333333,,Not Enough History,False,limited_history
Y9202P9U-20260914-section-1,#RY8J0CYCP,ismael,#LUG9LVC0,37XU,0,0,0,1,10.0,2533.3333333333335,16.0,16.0,158.33333333333334,1.0,0.8,2400.0,16.0,-100.0,152.75252316519467,0.0,5037,4997.0,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#RYU002QGP,@vegazn.ff,#YV8JLPC2,ILLUMINATI 2.0,0,0,0,1,10.0,2583.3333333333335,16.0,16.0,161.45833333333334,1.0,1.0,2900.0,16.0,750.0,388.3726732577014,0.0,4877,4890.333333333333,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#U0P0PJJ2R,ケビン・アンドレ,#LUG9LVC0,37XU,0,0,0,1,10.0,2033.3333333333333,10.666666666666666,8.0,127.08333333333333,0.8,0.6,2800.0,16.0,2800.0,1778.57620959388,9.237604307034013,5037,4997.0,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#U8L88PUJU,for nothing!,#Y9202P9U,Galactic Kings,0,0,0,1,10.0,3050.0,14.666666666666666,14.0,209.375,1.0,0.4,2700.0,12.0,-350.0,350.0,2.3094010767585034,9864,9790.666666666666,0.0,Reliable High Performer,True,ml_model
Y9202P9U-20260914-section-1,#U8Q9CGYU,⚡Agustin⚡,#Y9202P9U,Galactic Kings,0,0,0,0,10.0,2983.3333333333335,14.666666666666666,14.0,203.81944444444446,1.0,0.4,2500.0,12.0,-1000.0,500.83264004389065,2.3094010767585034,9864,9790.666666666666,0.0,Reliable High Performer,True,ml_model
Y9202P9U-20260914-section-1,#U8R8VGRJJ,JAGUAR,#LUG9LVC0,37XU,0,0,0,0,,,,,,,,,,,,,5037,4997.0,,Not Enough History,False,clan_baseline
Y9202P9U-20260914-section-1,#U92LRVR9U,tij0liN,#YV8JLPC2,ILLUMINATI 2.0,0,0,0,0,10.0,2700.0,16.0,16.0,168.75,1.0,1.0,2950.0,16.0,700.0,390.51248379533274,0.0,4877,4890.333333333333,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#UC9J89QRY,RUM SHIP,#Y9202P9U,Galactic Kings,0,0,0,0,10.0,266.6666666666667,1.3333333333333333,2.0,66.66666666666667,0.4,0.0,800.0,4.0,800.0,461.8802153517006,2.3094010767585034,9864,9790.666666666666,2.0,Low-Participation Player,True,ml_model
Y9202P9U-20260914-section-1,#UCP0RPG,Flo 5,#9VLJRY2J,Gentleman Jack,0,0,0,1,7.0,2666.6666666666665,16.0,16.0,166.66666666666666,1.0,1.0,2750.0,16.0,100.0,76.37626158259734,0.0,5091,5027.666666666667,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#UCPU02LC,CatchTheseHands,#LUG9LVC0,37XU,0,0,0,1,10.0,2450.0,16.0,16.0,153.125,1.0,1.0,2300.0,16.0,-100.0,180.27756377319946,0.0,5037,4997.0,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#UCQP8828L,ian,#YV8JLPC2,ILLUMINATI 2.0,0,0,0,0,,,,,,,,,,,,,4877,4890.333333333333,,Not Enough History,False,clan_baseline
Y9202P9U-20260914-section-1,#UGRGUVL2U,Tom,#LUG9LVC0,37XU,0,0,0,0,6.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,5037,4997.0,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#UGUU229RC,strakeey,#YV8JLPC2,ILLUMINATI 2.0,0,0,0,1,5.0,2983.3333333333335,16.0,16.0,186.45833333333334,1.0,1.0,2950.0,16.0,0.0,57.735026918962575,0.0,4877,4890.333333333333,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#UJRR8QGUJ,The Iso Zo,#Y9202P9U,Galactic Kings,0,0,0,0,2.0,1750.0,8.0,8.0,109.375,0.5,0.5,0.0,0.0,-3500.0,2474.8737341529163,11.313708498984761,9864,9790.666666666666,,Not Enough History,False,limited_history
Y9202P9U-20260914-section-1,#UJRV020U8,Labarewski,#YV8JLPC2,ILLUMINATI 2.0,0,0,0,1,10.0,2500.0,15.333333333333334,16.0,162.5,1.0,0.8,2600.0,16.0,-200.0,360.5551275463989,1.1547005383792517,4877,4890.333333333333,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#UJUUQYL0U,Charli,#LUG9LVC0,37XU,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5037,4997.0,,Not Enough History,False,limited_history
Y9202P9U-20260914-section-1,#UL2RGLCV8,Andre1990,#9VLJRY2J,Gentleman Jack,0,0,0,0,7.0,1750.0,10.0,15.0,115.17857142857143,0.6,0.2,1950.0,14.0,-1350.0,1659.0660023037058,8.717797887081348,5091,5027.666666666667,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#UL9ULVLJR,if,#J29J90P,isao,0,0,0,0,10.0,1716.6666666666667,10.666666666666666,16.0,107.29166666666667,0.6,0.4,2500.0,16.0,-150.0,1488.5675440951052,9.237604307034013,5098,5038.0,,Not Enough History,True,ml_model
Y9202P9U-20260914-section-1,#ULQL9L0J8,● 生命の木✨,#YV8JLPC2,ILLUMINATI 2.0,0,0,0,1,,,,,,,,,,,,,4877,4890.333333333333,,Not Enough History,False,clan_baseline
